rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
43,Kotlin,sourcerer-app,6672,281,Kotlin,https://github.com/sourcerer-io/sourcerer-app,sourcerer-io,206,2020-09-30T20:20:13Z,🦄 Sourcerer app makes a visual profile from your GitHub and git repositories.
44,Kotlin,ideavim,6567,635,Kotlin,https://github.com/JetBrains/ideavim,JetBrains,0,2022-05-25T15:03:12Z,Vim emulation plugin for IDEs based on the IntelliJ Platform
45,Kotlin,Compressor,6408,917,Kotlin,https://github.com/zetbaitsu/Compressor,zetbaitsu,115,2021-10-14T20:03:10Z,An android image compression library.
46,Kotlin,Exposed,6224,502,Kotlin,https://github.com/JetBrains/Exposed,JetBrains,307,2022-05-24T11:24:59Z,Kotlin SQL Framework
47,Kotlin,fenix,5890,1136,Kotlin,https://github.com/mozilla-mobile/fenix,mozilla-mobile,1943,2022-05-26T00:39:56Z,Firefox for Android
48,Kotlin,acra,5860,1128,Kotlin,https://github.com/ACRA/acra,ACRA,2,2022-05-25T21:53:42Z,Application Crash Reports for Android
49,Kotlin,android-oss,5667,1015,Kotlin,https://github.com/kickstarter/android-oss,kickstarter,2,2022-05-26T02:38:29Z,"Kickstarter for Android. Bring new ideas to life, anywhere."
50,Kotlin,facebook-android-sdk,5616,3618,Kotlin,https://github.com/facebook/facebook-android-sdk,facebook,21,2022-05-25T16:04:07Z,Used to integrate Android apps with Facebook Platform.
51,Kotlin,javalin,5540,476,Kotlin,https://github.com/tipsy/javalin,tipsy,13,2022-05-25T22:48:50Z,A simple and modern Java and Kotlin web framework
52,Kotlin,android-showcase,5448,752,Kotlin,https://github.com/igorwojda/android-showcase,igorwojda,27,2022-05-18T13:14:25Z,"💎 Android application following best practices:  Kotlin, Coroutines, JetPack, Clean Architecture, Feature Modules, Tests, MVVM, DI, Static Analysis..."
53,Kotlin,MultiType,5429,724,Kotlin,https://github.com/drakeet/MultiType,drakeet,8,2021-06-22T07:48:25Z,Easier and more flexible to create multiple types for Android RecyclerView.
54,Kotlin,Pokedex,5319,667,Kotlin,https://github.com/skydoves/Pokedex,skydoves,6,2022-05-22T22:56:26Z,"🗡️ Pokedex demonstrates modern Android development with Hilt, Material Motion, Coroutines, Flow, Jetpack (Room, ViewModel) based on MVVM architecture."
55,Kotlin,topeka,5227,1105,Kotlin,https://github.com/android/topeka,android,8,2021-01-22T21:31:15Z,A fun to play quiz that showcases material design on Android
56,Kotlin,Design-Patterns-In-Kotlin,5221,643,Kotlin,https://github.com/dbacinski/Design-Patterns-In-Kotlin,dbacinski,2,2021-03-15T12:16:24Z,Design Patterns implemented in Kotlin
57,Kotlin,tivi,5201,710,Kotlin,https://github.com/chrisbanes/tivi,chrisbanes,33,2022-05-25T19:50:41Z,"Tivi is a work-in-progress TV show tracking Android app, which connects to Trakt.tv. It is still in its early stages of development and currently only contains two pieces of UI. It is under heavy development."
58,Kotlin,Anki-Android,5075,1629,Kotlin,https://github.com/ankidroid/Anki-Android,ankidroid,331,2022-05-25T18:00:44Z,AnkiDroid: Anki flashcards on Android. Your secret trick to achieve superhuman information retention.
59,Kotlin,arrow,5025,356,Kotlin,https://github.com/arrow-kt/arrow,arrow-kt,38,2022-05-25T16:26:00Z,Λrrow - Functional companion to Kotlin's Standard Library
60,Kotlin,uhabits,4997,753,Kotlin,https://github.com/iSoron/uhabits,iSoron,15,2022-05-17T04:05:10Z,"Loop Habit Tracker, a mobile app for creating and maintaining long-term positive habits"
1,Lua,kong,31943,4196,Lua,https://github.com/Kong/kong,Kong,247,2022-05-26T03:00:19Z,🦍 The Cloud-Native API Gateway 
2,Lua,waifu2x,23961,2578,Lua,https://github.com/nagadomi/waifu2x,nagadomi,137,2021-10-30T17:37:48Z,Image Super-Resolution for Anime-Style Art
3,Lua,neural-style,18217,2786,Lua,https://github.com/jcjohnson/neural-style,jcjohnson,294,2018-02-23T01:21:20Z,Torch implementation of neural style algorithm
4,Lua,openface,14399,3585,Lua,https://github.com/cmusatyalab/openface,cmusatyalab,7,2022-04-06T17:33:15Z,Face recognition with deep neural networks.
5,Lua,CycleGAN,11212,1891,Lua,https://github.com/junyanz/CycleGAN,junyanz,50,2020-08-03T14:35:58Z,"Software that can generate photos from paintings,  turn horses into zebras,  perform style transfer, and more."
6,Lua,char-rnn,10871,2491,Lua,https://github.com/karpathy/char-rnn,karpathy,87,2018-05-04T15:25:25Z,"Multi-layer Recurrent Neural Networks (LSTM, GRU, RNN) for character-level language models in Torch"
7,Lua,koreader,10573,1002,Lua,https://github.com/koreader/koreader,koreader,435,2022-05-25T21:36:41Z,"An ebook reader application supporting PDF, DjVu, EPUB, FB2 and many more formats, running on Cervantes, Kindle, Kobo, PocketBook and Android devices"
8,Lua,NvChad,9742,616,Lua,https://github.com/NvChad/NvChad,NvChad,1,2022-05-25T13:50:26Z,"An attempt to make neovim cli functional like an IDE while being very beautiful, blazing fast startuptime ~ 20ms to 70ms"
9,Lua,apisix,9254,1724,Lua,https://github.com/apache/apisix,apache,311,2022-05-26T02:57:13Z,The Cloud-Native API Gateway
10,Lua,pix2pix,8998,1612,Lua,https://github.com/phillipi/pix2pix,phillipi,79,2021-06-06T12:09:47Z,Image-to-image translation with conditional adversarial nets
11,Lua,LunarVim,8795,1166,Lua,https://github.com/LunarVim/LunarVim,LunarVim,63,2022-05-25T14:07:29Z,An IDE layer for Neovim with sane defaults. Completely free and community driven.
12,Lua,sysdig,6908,684,Lua,https://github.com/draios/sysdig,draios,279,2022-05-12T07:11:40Z,Linux system exploration and troubleshooting tool with first class support for containers
13,Lua,dockercraft,6637,390,Lua,https://github.com/docker/dockercraft,docker,15,2021-06-15T14:24:53Z,Docker + Minecraft = Dockercraft
14,Lua,lite,6518,318,Lua,https://github.com/rxi/lite,rxi,87,2021-10-28T06:45:13Z,A lightweight text editor written in Lua
15,Lua,telescope.nvim,5824,430,Lua,https://github.com/nvim-telescope/telescope.nvim,nvim-telescope,117,2022-05-25T13:26:28Z,"Find, Filter, Preview, Pick. All lua, all the time."
16,Lua,VeryNginx,5750,954,Lua,https://github.com/alexazhou/VeryNginx,alexazhou,110,2020-06-30T07:07:17Z," A very powerful and friendly  nginx base on lua-nginx-module( openresty ) which provide WAF, Control Panel, and Dashboards. "
17,Lua,lsyncd,4835,438,Lua,https://github.com/lsyncd/lsyncd,lsyncd,145,2022-04-20T21:15:22Z,Lsyncd (Live Syncing Daemon) synchronizes local directories with remote targets
18,Lua,awesome,4703,514,Lua,https://github.com/awesomeWM/awesome,awesomeWM,415,2022-05-12T14:40:20Z,awesome window manager
19,Lua,ntopng,4582,564,Lua,https://github.com/ntop/ntopng,ntop,212,2022-05-25T16:26:25Z,Web-based Traffic and Security Network Traffic Monitoring
20,Lua,nvim-lspconfig,4558,1089,Lua,https://github.com/neovim/nvim-lspconfig,neovim,25,2022-05-25T21:37:20Z,Quickstart configurations for the Nvim LSP client
21,Lua,DenseNet,4472,1049,Lua,https://github.com/liuzhuang13/DenseNet,liuzhuang13,28,2022-01-11T12:15:11Z,"Densely Connected Convolutional Networks, In CVPR 2017 (Best Paper Award)."
22,Lua,fast-neural-style,4041,808,Lua,https://github.com/jcjohnson/fast-neural-style,jcjohnson,126,2022-03-11T23:17:44Z,Feedforward style transfer
23,Lua,fairseq-lua,3790,636,Lua,https://github.com/facebookresearch/fairseq-lua,facebookresearch,16,2021-09-17T09:21:31Z,Facebook AI Research Sequence-to-Sequence Toolkit
24,Lua,ngx_lua_waf,3541,1398,Lua,https://github.com/loveshell/ngx_lua_waf,loveshell,54,2021-05-15T08:35:35Z,ngx_lua_waf是一个基于lua-nginx-module(openresty)的web应用防火墙
25,Lua,luvit,3507,362,Lua,https://github.com/luvit/luvit,luvit,75,2022-05-02T14:32:41Z,Lua + libUV + jIT = pure awesomesauce
26,Lua,openresty-best-practices,3318,814,Lua,https://github.com/moonbingbing/openresty-best-practices,moonbingbing,33,2021-04-05T15:47:29Z,
27,Lua,deepmask,3107,533,Lua,https://github.com/facebookresearch/deepmask,facebookresearch,46,2019-01-16T17:21:51Z,Torch implementation of DeepMask and SharpMask
28,Lua,articles,3090,767,Lua,https://github.com/Wscats/articles,Wscats,4,2022-04-25T00:46:45Z,🔖My Learning Notes and Memories - 分享我的学习片段和与你的回忆
29,Lua,tarantool,2908,330,Lua,https://github.com/tarantool/tarantool,tarantool,1262,2022-05-26T00:13:31Z,Get your data in RAM. Get compute close to data. Enjoy the performance.
30,Lua,nvim-cmp,2876,164,Lua,https://github.com/hrsh7th/nvim-cmp,hrsh7th,62,2022-05-25T02:39:10Z,A completion plugin for neovim coded in Lua.
31,Lua,AstroNvim,2818,179,Lua,https://github.com/AstroNvim/AstroNvim,AstroNvim,8,2022-05-25T16:34:00Z,AstroNvim is an aesthetic and feature-rich neovim config that is extensible and easy to use with a great set of plugins 
32,Lua,snabb,2827,305,Lua,https://github.com/snabbco/snabb,snabbco,177,2022-04-19T10:57:58Z,Snabb: Simple and fast packet networking
33,Lua,moonscript,2783,192,Lua,https://github.com/leafo/moonscript,leafo,171,2021-05-12T12:21:39Z,:crescent_moon: A language that compiles to Lua
34,Lua,nmap-vulners,2647,461,Lua,https://github.com/vulnersCom/nmap-vulners,vulnersCom,12,2021-12-14T10:37:31Z,NSE script based on Vulners.com API
35,Lua,packer.nvim,2883,142,Lua,https://github.com/wbthomason/packer.nvim,wbthomason,185,2022-05-25T15:35:24Z,"A use-package inspired plugin manager for Neovim. Uses native packages, supports Luarocks dependencies, written in Lua, allows for expressive config"
36,Lua,awesome-copycats,2580,485,Lua,https://github.com/lcpz/awesome-copycats,lcpz,1,2022-05-12T10:42:09Z,Awesome WM themes
37,Lua,CorsixTH,2530,288,Lua,https://github.com/CorsixTH/CorsixTH,CorsixTH,222,2022-05-24T01:59:22Z,Open source clone of Theme Hospital
38,Lua,vulscan,2530,579,Lua,https://github.com/scipag/vulscan,scipag,0,2022-03-11T09:11:50Z,Advanced vulnerability scanning with Nmap NSE
39,Lua,lite-xl,2509,111,Lua,https://github.com/lite-xl/lite-xl,lite-xl,111,2022-05-26T01:33:14Z,A lightweight text editor written in Lua
40,Lua,nvim-tree.lua,2483,228,Lua,https://github.com/kyazdani42/nvim-tree.lua,kyazdani42,57,2022-05-24T01:54:35Z,A file explorer tree for neovim written in lua
41,Lua,luarocks,2470,403,Lua,https://github.com/luarocks/luarocks,luarocks,197,2022-05-18T03:26:16Z,LuaRocks is the package manager for the Lua programming language.
42,Lua,neuralart,2417,367,Lua,https://github.com/kaishengtai/neuralart,kaishengtai,6,2017-03-05T18:08:54Z,An implementation of the paper 'A Neural Algorithm of Artistic Style'.
43,Lua,torch-rnn,2385,507,Lua,https://github.com/jcjohnson/torch-rnn,jcjohnson,88,2018-04-28T08:50:05Z,"Efficient, reusable RNNs and LSTMs for torch"
44,Lua,OpenNMT,2350,476,Lua,https://github.com/OpenNMT/OpenNMT,OpenNMT,33,2020-02-19T16:08:46Z,Open Source Neural Machine Translation in Torch (deprecated)
45,Lua,dotfiles,2332,341,Lua,https://github.com/nicknisi/dotfiles,nicknisi,3,2022-05-20T19:33:37Z,"vim, zsh, git, homebrew, neovim - my whole world"
46,Lua,ZeroBraneStudio,2324,492,Lua,https://github.com/pkulchenko/ZeroBraneStudio,pkulchenko,82,2022-05-21T19:07:27Z,"Lightweight Lua-based IDE for Lua with code completion, syntax highlighting, live coding, remote debugger, and code analyzer; supports Lua 5.1, 5.2, 5.3, 5.4, LuaJIT and other Lua interpreters on Windows, macOS, and Linux"
47,Lua,neorg,2309,63,Lua,https://github.com/nvim-neorg/neorg,nvim-neorg,39,2022-05-25T19:41:34Z,Modernity meets insane extensibility. The future of organizing your life in Neovim.
48,Lua,orange,2231,563,Lua,https://github.com/orlabs/orange,orlabs,72,2021-12-22T13:43:49Z,OpenResty/Nginx Gateway for API Monitoring and Management.
49,Lua,Neovim-from-scratch,2237,568,Lua,https://github.com/LunarVim/Neovim-from-scratch,LunarVim,49,2022-05-23T18:09:28Z,A Neovim config designed from scratch to be understandable
50,Lua,PathOfBuilding,2163,1070,Lua,https://github.com/Openarl/PathOfBuilding,Openarl,883,2021-01-16T11:28:24Z,Offline build planner for Path of Exile.
51,Lua,siggraph2016_colorization,2143,309,Lua,https://github.com/satoshiiizuka/siggraph2016_colorization,satoshiiizuka,12,2017-08-24T08:40:12Z,Code for the paper 'Let there be Color!: Joint End-to-end Learning of Global and Local Image Priors for Automatic Image Colorization with Simultaneous Classification'. 
52,Lua,Algorithm-Implementations,2136,526,Lua,https://github.com/kennyledet/Algorithm-Implementations,kennyledet,9,2021-12-05T06:51:59Z,"Share, discuss and learn about algorithm implementations!"
53,Lua,fb.resnet.torch,2130,674,Lua,https://github.com/facebookarchive/fb.resnet.torch,facebookarchive,55,2019-10-29T17:21:00Z,Torch implementation of ResNet from http://arxiv.org/abs/1512.03385 and training scripts
54,Lua,PathOfBuilding,2079,1435,Lua,https://github.com/PathOfBuildingCommunity/PathOfBuilding,PathOfBuildingCommunity,543,2022-05-23T07:48:11Z,Offline build planner for Path of Exile.
55,Lua,crnn,1947,550,Lua,https://github.com/bgshih/crnn,bgshih,88,2019-03-04T05:12:37Z,Convolutional Recurrent Neural Network (CRNN) for image-based sequence recognition.
56,Lua,art-DCGAN,1939,347,Lua,https://github.com/robbiebarrat/art-DCGAN,robbiebarrat,14,2022-02-17T01:11:31Z,"Modified implementation of DCGAN focused on generative art. Includes pre-trained models for landscapes, nude-portraits, and others."
57,Lua,ResNeXt,1832,297,Lua,https://github.com/facebookresearch/ResNeXt,facebookresearch,10,2020-01-14T19:58:44Z,Implementation of a classification framework from the paper Aggregated Residual Transformations for Deep Neural Networks
58,Lua,luci-app-vssr,1814,710,Lua,https://github.com/jerrykuku/luci-app-vssr,jerrykuku,116,2022-05-23T13:31:12Z,HelloWorld是一个以用户最佳主观体验为导向的插件，它支持多种主流协议和多种自定义视频分流服务，拥有精美的操作界面，并配上直观的节点信息。
59,Lua,DeepMind-Atari-Deep-Q-Learner,1816,542,Lua,https://github.com/kuz/DeepMind-Atari-Deep-Q-Learner,kuz,21,2018-01-23T03:06:50Z,The original code from the DeepMind article + my tweaks
60,Lua,lualine.nvim,1816,225,Lua,https://github.com/nvim-lualine/lualine.nvim,nvim-lualine,14,2022-05-26T01:53:51Z,A blazing fast and easy to configure neovim statusline plugin written in pure lua.
1,MATLAB,deep-photo-styletransfer,9889,1440,MATLAB,https://github.com/luanfujun/deep-photo-styletransfer,luanfujun,29,2021-08-02T01:07:44Z,"Code and data for paper ""Deep Photo Style Transfer"": https://arxiv.org/abs/1703.07511 "
2,MATLAB,OpenFace,5607,1689,MATLAB,https://github.com/TadasBaltrusaitis/OpenFace,TadasBaltrusaitis,265,2021-12-19T06:24:12Z,"OpenFace – a state-of-the art tool intended for facial landmark detection, head pose estimation, facial action unit recognition, and eye-gaze estimation."
3,MATLAB,PRMLT,5516,2124,MATLAB,https://github.com/PRML/PRMLT,PRML,0,2020-03-04T13:50:30Z,Matlab code of machine learning algorithms in book PRML
4,MATLAB,vrn,4420,747,MATLAB,https://github.com/AaronJackson/vrn,AaronJackson,5,2021-09-07T19:16:46Z,":man:  Code for ""Large Pose 3D Face Reconstruction from a Single Image via Direct Volumetric CNN Regression"""
5,MATLAB,DeepLearnToolbox,3686,2302,MATLAB,https://github.com/rasmusbergpalm/DeepLearnToolbox,rasmusbergpalm,68,2018-10-13T18:08:01Z,"Matlab/Octave toolbox for deep learning. Includes Deep Belief Nets, Stacked Autoencoders, Convolutional Neural Nets, Convolutional Autoencoders and vanilla Neural Nets. Each method has examples to get you started."
6,MATLAB,Stanford-CS-229-CN,3091,819,MATLAB,https://github.com/cycleuser/Stanford-CS-229-CN,cycleuser,3,2022-03-01T05:11:19Z,A Chinese Translation of Stanford CS229 notes 斯坦福机器学习CS229课程讲义的中文翻译
7,MATLAB,MTCNN_face_detection_alignment,2659,1023,MATLAB,https://github.com/kpzhang93/MTCNN_face_detection_alignment,kpzhang93,44,2018-04-04T03:17:19Z,Joint Face Detection and Alignment using Multi-task Cascaded Convolutional Neural Networks
8,MATLAB,faster_rcnn,2518,1223,MATLAB,https://github.com/ShaoqingRen/faster_rcnn,ShaoqingRen,138,2018-07-26T04:26:32Z,Faster R-CNN
9,MATLAB,rcnn,2228,980,MATLAB,https://github.com/rbgirshick/rcnn,rbgirshick,52,2017-04-03T16:16:14Z,R-CNN: Regions with Convolutional Neural Network Features
10,MATLAB,eviltransform,2116,448,MATLAB,https://github.com/googollee/eviltransform,googollee,8,2020-01-25T12:23:20Z,Transport coordinate between earth(WGS-84) and mars in china(GCJ-02).
11,MATLAB,OpenTLD,2092,1297,MATLAB,https://github.com/zk00006/OpenTLD,zk00006,33,2022-05-18T19:06:49Z,OpenTLD is an open source library for real-time 2D tracking of a single object in video. This repository is no longer under development. For latest version see: http://www.tldvision.com/tld2.html
12,MATLAB,CAM,1645,448,MATLAB,https://github.com/zhoubolei/CAM,zhoubolei,14,2022-03-03T15:29:03Z,Class Activation Mapping
13,MATLAB,Coding-Guide,1423,187,MATLAB,https://github.com/ecmadao/Coding-Guide,ecmadao,0,2022-03-29T01:30:39Z,自己随手记录的东西
14,MATLAB,Algorithms_MathModels,1406,516,MATLAB,https://github.com/HuangCongQing/Algorithms_MathModels,HuangCongQing,1,2022-05-23T14:10:15Z,【国赛】【美赛】数学建模相关算法 MATLAB实现（2018年初整理）
15,MATLAB,MCM-ICM,1398,333,MATLAB,https://github.com/dick20/MCM-ICM,dick20,0,2021-01-13T12:26:23Z,2004-2020美赛O奖论文
16,MATLAB,crfasrnn,1326,464,MATLAB,https://github.com/torrvision/crfasrnn,torrvision,46,2019-11-30T13:17:39Z,This repository contains the source code for the semantic image segmentation method described in the ICCV 2015 paper: Conditional Random Fields as Recurrent Neural Networks. http://crfasrnn.torr.vision/
17,MATLAB,R-FCN,1223,555,MATLAB,https://github.com/daijifeng001/R-FCN,daijifeng001,30,2017-05-05T15:50:59Z,R-FCN: Object Detection via Region-based Fully Convolutional Networks
18,MATLAB,matlab2tikz,1214,285,MATLAB,https://github.com/matlab2tikz/matlab2tikz,matlab2tikz,225,2021-12-04T10:48:22Z,This program converts MATLAB®/Octave figures to TikZ/pgfplots figures for smooth integration into LaTeX.
19,MATLAB,omniglot,1151,349,MATLAB,https://github.com/brendenlake/omniglot,brendenlake,0,2019-02-13T15:11:01Z,Omniglot data set for one-shot learning
20,MATLAB,machine-learning-coursera-1,1135,933,MATLAB,https://github.com/Borye/machine-learning-coursera-1,Borye,0,2019-07-28T13:49:39Z,This repo is specially created for all the work done my me as a part of Coursera's Machine Learning Course.
21,MATLAB,tiny,1115,323,MATLAB,https://github.com/peiyunh/tiny,peiyunh,5,2020-03-21T02:04:30Z,"Tiny Face Detector, CVPR 2017"
22,MATLAB,Math_Model,1177,417,MATLAB,https://github.com/personqianduixue/Math_Model,personqianduixue,0,2022-05-12T03:24:08Z,数学建模、美赛、美国大学生数学建模竞赛、全国大学生数学建模竞赛、华为杯研究生数学建模、国赛LaTeX模板、美赛LaTeX模板、mathorcup、电工杯、华中赛、APMCM、深圳杯、中青杯、华东杯、数维杯、东三省数学建模、认证杯、数学建模书籍、常用matlab算法、国赛评阅要点、软件模型算法汇总、智能算法、优化算法
23,MATLAB,export_fig,1064,334,MATLAB,https://github.com/altmany/export_fig,altmany,41,2022-05-16T08:31:49Z,A MATLAB toolbox for exporting publication quality figures
24,MATLAB,DnCNN,1087,499,MATLAB,https://github.com/cszn/DnCNN,cszn,32,2021-10-09T22:04:36Z,"Beyond a Gaussian Denoiser: Residual Learning of Deep CNN for Image Denoising (TIP, 2017)"
25,MATLAB,Machine-Learning-homework,1161,527,MATLAB,https://github.com/Ayatans/Machine-Learning-homework,Ayatans,1,2020-04-28T02:45:57Z,Matlab Coding homework for Machine Learning
26,MATLAB,BPL,964,312,MATLAB,https://github.com/brendenlake/BPL,brendenlake,0,2015-12-28T20:48:56Z,Bayesian Program Learning model for one-shot learning
27,MATLAB,Coursera-Machine-Learning-Stanford,977,761,MATLAB,https://github.com/atinesh-s/Coursera-Machine-Learning-Stanford,atinesh-s,2,2022-05-09T16:28:34Z,Machine learning-Stanford University
28,MATLAB,matlab-schemer,898,248,MATLAB,https://github.com/scottclowe/matlab-schemer,scottclowe,13,2022-02-10T15:47:53Z,Apply and save color schemes in MATLAB with ease.
29,MATLAB,convnet-burden,848,119,MATLAB,https://github.com/albanie/convnet-burden,albanie,5,2019-01-17T11:15:00Z,Memory consumption and FLOP count estimates for convnets
30,MATLAB,robotics-toolbox-matlab,855,383,MATLAB,https://github.com/petercorke/robotics-toolbox-matlab,petercorke,66,2022-05-04T01:14:25Z,Robotics Toolbox for MATLAB
31,MATLAB,activityrecognition,817,353,MATLAB,https://github.com/jindongwang/activityrecognition,jindongwang,1,2019-08-20T05:46:37Z,Resources about activity recognition-行为识别资料
32,MATLAB,Octave,808,519,MATLAB,https://github.com/schneems/Octave,schneems,5,2021-07-02T19:34:38Z,"my octave exercises for 2011 stanford machine learning class, posted after the due date of course"
33,MATLAB,toolbox,807,506,MATLAB,https://github.com/pdollar/toolbox,pdollar,33,2019-05-06T18:46:16Z,Piotr's Image & Video Matlab Toolbox
34,MATLAB,Gait-Tracking-With-x-IMU,803,380,MATLAB,https://github.com/xioTechnologies/Gait-Tracking-With-x-IMU,xioTechnologies,20,2017-08-03T13:31:31Z,
35,MATLAB,edges,764,367,MATLAB,https://github.com/pdollar/edges,pdollar,16,2019-12-02T22:40:33Z,Structured Edge Detection Toolbox
36,MATLAB,PlatEMO,756,329,MATLAB,https://github.com/BIMK/PlatEMO,BIMK,40,2022-04-26T11:31:37Z,Evolutionary multi-objective optimization platform
37,MATLAB,machine-learning-octave,729,220,MATLAB,https://github.com/trekhleb/machine-learning-octave,trekhleb,0,2020-07-08T05:58:17Z,🤖 MatLab/Octave examples of popular machine learning algorithms with code examples and mathematics being explained
38,MATLAB,face_verification_experiment,711,333,MATLAB,https://github.com/AlfredXiangWu/face_verification_experiment,AlfredXiangWu,2,2017-02-10T09:19:33Z,Original Caffe Version for LightCNN-9. Highly recommend to use PyTorch Version (https://github.com/AlfredXiangWu/LightCNN) 
39,MATLAB,VAD,714,209,MATLAB,https://github.com/jtkim-kaist/VAD,jtkim-kaist,30,2021-06-09T07:28:56Z,"Voice activity detection (VAD) toolkit including DNN, bDNN, LSTM and ACAM based VAD. We also provide our directly recorded dataset."
40,MATLAB,lrslibrary,707,363,MATLAB,https://github.com/andrewssobral/lrslibrary,andrewssobral,4,2021-03-12T11:19:42Z,Low-Rank and Sparse Tools for Background Modeling and Subtraction in Videos
41,MATLAB,Total-Text-Dataset,645,139,MATLAB,https://github.com/cs-chan/Total-Text-Dataset,cs-chan,0,2022-04-06T04:36:39Z,"Total Text Dataset. It consists of 1555 images with more than 3 different text orientations: Horizontal, Multi-Oriented, and Curved, one of a kind."
42,MATLAB,Image-Harmonization-Dataset-iHarmony4,630,78,MATLAB,https://github.com/bcmi/Image-Harmonization-Dataset-iHarmony4,bcmi,0,2022-05-03T03:26:13Z,"[CVPR 2020] The first large-scale public benchmark dataset for image harmonization. The code used in our paper ""DoveNet: Deep Image Harmonization via Domain Verification"", CVPR2020. Useful for image harmonization, image composition, etc."
43,MATLAB,fieldtrip,624,609,MATLAB,https://github.com/fieldtrip/fieldtrip,fieldtrip,72,2022-05-24T13:34:37Z,"The MATLAB toolbox for MEG, EEG and iEEG analysis"
44,MATLAB,mexopencv,626,317,MATLAB,https://github.com/kyamagu/mexopencv,kyamagu,37,2020-10-23T01:25:05Z,Collection and a development kit of matlab mex functions for OpenCV library
45,MATLAB,gramm,632,187,MATLAB,https://github.com/piermorel/gramm,piermorel,31,2021-11-03T07:35:43Z,Gramm is a complete data visualization toolbox for Matlab. It provides an easy to use and high-level interface to produce publication-quality plots of complex data with varied statistical visualizations. Gramm is inspired by R's ggplot2 library.
46,MATLAB,cnn-for-image-retrieval,618,235,MATLAB,https://github.com/willard-yuan/cnn-for-image-retrieval,willard-yuan,1,2021-01-05T04:45:05Z,":sunrise:The code of post ""Image retrieval using MatconvNet and pre-trained imageNet"""
47,MATLAB,siamese-fc,604,224,MATLAB,https://github.com/bertinetto/siamese-fc,bertinetto,33,2019-05-16T10:10:53Z,Arbitrary object tracking at 50-100 FPS with Fully Convolutional Siamese networks.
48,MATLAB,ICNet,586,199,MATLAB,https://github.com/hszhao/ICNet,hszhao,25,2022-04-15T20:07:00Z,"ICNet for Real-Time Semantic Segmentation on High-Resolution Images, ECCV2018"
49,MATLAB,voc-dpm,570,318,MATLAB,https://github.com/rbgirshick/voc-dpm,rbgirshick,18,2017-04-03T16:06:41Z,Object detection system using deformable part models (DPMs) and latent SVM (voc-release5). You may want to use the latest tarball on my website. The github code may include code changes that have not been tested as thoroughly and will not necessarily reproduce the results on the website.
50,MATLAB,ECO,573,245,MATLAB,https://github.com/martin-danelljan/ECO,martin-danelljan,13,2019-10-24T11:11:11Z,Matlab implementation of the ECO tracker.
51,MATLAB,hashing-baseline-for-image-retrieval,570,248,MATLAB,https://github.com/willard-yuan/hashing-baseline-for-image-retrieval,willard-yuan,4,2022-04-16T14:29:21Z,:octocat:Various hashing methods for image retrieval and serves as the baselines
52,MATLAB,refinenet,567,162,MATLAB,https://github.com/guosheng/refinenet,guosheng,0,2019-06-01T05:40:49Z, RefineNet: Multi-Path Refinement Networks for High-Resolution Semantic Segmentation
53,MATLAB,Detect-Track,540,107,MATLAB,https://github.com/feichtenhofer/Detect-Track,feichtenhofer,18,2018-07-03T16:38:41Z,"Code release for ""Detect to Track and Track to Detect"", ICCV 2017"
54,MATLAB,Mathematics,545,228,MATLAB,https://github.com/Ewenwan/Mathematics,Ewenwan,2,2020-09-12T02:38:03Z,数学知识点滴积累  矩阵 数值优化 神经网络反向传播 图优化 概率论 随机过程 卡尔曼滤波 粒子滤波 数学函数拟合
55,MATLAB,Stanford-Machine-Learning-Course,522,363,MATLAB,https://github.com/zhouxc/Stanford-Machine-Learning-Course,zhouxc,0,2011-12-25T10:04:23Z,machine learning course programming exercise
56,MATLAB,vgg_face2,519,105,MATLAB,https://github.com/ox-vgg/vgg_face2,ox-vgg,3,2020-02-18T15:30:05Z,
57,MATLAB,IRCNN,519,174,MATLAB,https://github.com/cszn/IRCNN,cszn,11,2021-10-09T22:03:58Z,"Learning Deep CNN Denoiser Prior for Image Restoration (CVPR, 2017) (Matlab)"
58,MATLAB,cfnet,510,157,MATLAB,https://github.com/bertinetto/cfnet,bertinetto,23,2018-05-31T13:59:08Z,[CVPR'17] Training a Correlation Filter end-to-end allows lightweight networks of 2 layers (600 kB) to high performance at fast speed..
59,MATLAB,SelfExSR,511,261,MATLAB,https://github.com/jbhuang0604/SelfExSR,jbhuang0604,5,2016-05-31T16:29:23Z,Single Image Super-Resolution from Transformed Self-Exemplars (CVPR 2015)
60,MATLAB,hctsa,517,226,MATLAB,https://github.com/benfulcher/hctsa,benfulcher,6,2022-04-12T07:31:25Z,Highly comparative time-series analysis
1,Objective-C,AFNetworking,33313,10254,Objective-C,https://github.com/AFNetworking/AFNetworking,AFNetworking,73,2022-01-13T07:48:35Z,"A delightful networking framework for iOS, macOS, watchOS, and tvOS."
2,Objective-C,SDWebImage,24132,5811,Objective-C,https://github.com/SDWebImage/SDWebImage,SDWebImage,26,2022-05-17T06:13:43Z,Asynchronous image downloader with cache support as a UIImageView category
3,Objective-C,GPUImage,19947,4625,Objective-C,https://github.com/BradLarson/GPUImage,BradLarson,902,2020-11-28T03:20:20Z,An open source iOS framework for GPU-based image and video processing
