rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
29,ActionScript,Weave,369,71,ActionScript,https://github.com/WeaveTeam/Weave,WeaveTeam,0,2019-01-06T02:11:59Z,Weave (Web-based Analysis and Visualization Environment)
30,ActionScript,Alternativa3D,366,123,ActionScript,https://github.com/AlternativaPlatform/Alternativa3D,AlternativaPlatform,9,2017-06-20T16:30:59Z,Alternativa3D Flash GPU accelerated 3D engine
31,ActionScript,wck,356,59,ActionScript,https://github.com/jesses/wck,jesses,12,2015-09-01T06:23:50Z,Box2d Flash Alchemy Port + World Construction Kit (AS3 Physics Engine)
32,ActionScript,Gestouch,354,84,ActionScript,https://github.com/fljot/Gestouch,fljot,36,2016-03-01T17:49:07Z,Gestouch: multitouch gesture recognition library for Flash (ActionScript) development.
33,ActionScript,AS3Libs,353,47,ActionScript,https://github.com/gskinner/AS3Libs,gskinner,0,2021-08-25T12:08:46Z,A collection of AS3 libraries and sketches that I have built over the years.
34,ActionScript,royale-asjs,338,117,ActionScript,https://github.com/apache/royale-asjs,apache,239,2022-11-03T13:19:12Z,Apache Royale ASJS
35,ActionScript,chess_server,336,165,ActionScript,https://github.com/YKPublicGame/chess_server,YKPublicGame,6,2018-11-12T12:14:17Z,开源棋牌服务器框架，使用skynet，网络协议使用pbc版的protobuf，数据库使用mongodb。
36,ActionScript,flex-sdk,332,145,ActionScript,https://github.com/apache/flex-sdk,apache,0,2021-03-16T22:15:38Z,Mirror of Apache Flex SDK
37,ActionScript,restfulx_framework,331,63,ActionScript,https://github.com/dima/restfulx_framework,dima,15,2011-09-19T14:22:50Z,The RESTful way to develop Adobe Flex and AIR applications.
38,ActionScript,Flare,327,75,ActionScript,https://github.com/prefuse/Flare,prefuse,3,2012-08-02T16:28:23Z,"Flare is an ActionScript library for creating visualizations that run in the Adobe Flash Player. From basic charts and graphs to complex interactive graphics, the toolkit supports data management, visual encoding, animation, and interaction techniques. "
39,ActionScript,Zoe,326,103,ActionScript,https://github.com/CreateJS/Zoe,CreateJS,7,2015-09-01T06:54:47Z,Zoë is an open source tool for generating spritesheet images and frame data from SWF files. It enables illustrators to maintain a familiar workflow while generating animations for EaselJS and other formats.
40,ActionScript,Starling-Extension-Particle-System,321,146,ActionScript,https://github.com/Gamua/Starling-Extension-Particle-System,Gamua,0,2022-02-15T08:41:53Z,"A particle system for the Starling framework, compatible with the ""Particle Designer"" from 71squared.com"
41,ActionScript,nd2d,320,60,ActionScript,https://github.com/lrrrs/nd2d,lrrrs,6,2015-09-29T08:13:02Z,A Flash Molehill (Stage3D) GPU accelerated 2D game engine
42,ActionScript,Anodyne-1-Repo,318,30,ActionScript,https://github.com/analgesicproductions/Anodyne-1-Repo,analgesicproductions,1,2022-03-29T02:18:15Z,Anodyne 1 Source Code
43,ActionScript,mBlock,304,224,ActionScript,https://github.com/Makeblock-official/mBlock,Makeblock-official,44,2017-02-27T12:06:22Z,"base on scratch offline v2.0 by MIT, Learn more from Makeblock official website"
44,ActionScript,Spike,298,206,ActionScript,https://github.com/SpikeApp/Spike,SpikeApp,47,2020-11-25T07:06:05Z,Get The Most Out Of Your CGM Transmitter
45,ActionScript,Starling-Extension-Graphics,280,87,ActionScript,https://github.com/StarlingGraphics/Starling-Extension-Graphics,StarlingGraphics,34,2017-03-24T17:58:53Z,flash.display.Graphics style extension for the Starling Flash GPU rendering framework
46,ActionScript,SwiftSuspenders,279,87,ActionScript,https://github.com/tschneidereit/SwiftSuspenders,tschneidereit,10,2013-03-22T00:52:32Z,  NOTE: Find the offical repo at http://github.com/robotlegs/swiftsuspenders
47,ActionScript,flash,279,183,ActionScript,https://github.com/flowplayer/flash,flowplayer,89,2016-01-30T06:52:46Z,"Flowplayer Flash, the video player for the Web"
48,ActionScript,glassesfactory,275,25,ActionScript,https://github.com/glassesfactory/glassesfactory,glassesfactory,0,2016-08-07T10:39:48Z,俺々ライブラリ
49,ActionScript,BulkLoader,271,56,ActionScript,https://github.com/arthur-debert/BulkLoader,arthur-debert,9,2015-08-31T21:13:30Z,A bulk loading library for Actionscript.
50,ActionScript,as3-utils,271,61,ActionScript,https://github.com/as3/as3-utils,as3,1,2013-06-04T01:12:41Z,reusable package-level functions that solve common problems
51,ActionScript,flexunit,268,89,ActionScript,https://github.com/flexunit/flexunit,flexunit,0,2014-01-16T19:35:45Z,Open source repository for FlexUnit project for Actionscript 3 and Flex projects.
52,ActionScript,Flint,259,56,ActionScript,https://github.com/richardlord/Flint,richardlord,0,2017-04-16T17:59:55Z,Actionscript 3 Particle Engine for Flash and Flex
53,ActionScript,DragonBonesAS,250,118,ActionScript,https://github.com/DragonBones/DragonBonesAS,DragonBones,18,2017-08-30T09:09:03Z,DragonBones ActionScript Runtime
54,ActionScript,AS3WebSocket,245,95,ActionScript,https://github.com/theturtle32/AS3WebSocket,theturtle32,7,2016-09-22T20:13:57Z,ActionScript 3 WebSocket client implementation for the final WebSocket Draft RFC6455
55,ActionScript,Flixel-Power-Tools,245,45,ActionScript,https://github.com/photonstorm/Flixel-Power-Tools,photonstorm,6,2013-11-28T02:35:08Z,The Flixel Power Tools are a set of plug-ins for Flixel 2.5+ to assist with your game development
56,ActionScript,SWFWire,244,95,ActionScript,https://github.com/magicalhobo/SWFWire,magicalhobo,21,2018-09-10T06:08:34Z,Flash Development Tools
57,ActionScript,FlashWavRecorder,240,107,ActionScript,https://github.com/michalstocki/FlashWavRecorder,michalstocki,33,2016-10-25T15:21:38Z,Simple flash file for recording audio and saving as a WAV
58,ActionScript,skyui,241,164,ActionScript,https://github.com/schlangster/skyui,schlangster,27,2022-02-09T05:49:20Z,SkyUI interface mod for Skyrim.
59,ActionScript,as3httpclient,240,73,ActionScript,https://github.com/gabriel/as3httpclient,gabriel,11,2021-11-03T03:04:15Z,HTTP Client for AS3
60,ActionScript,Papervision3D,239,54,ActionScript,https://github.com/Papervision3D/Papervision3D,Papervision3D,4,2009-11-17T02:21:30Z,A Real-Time 3D Engine for Flash Player 10
1,C,linux,141622,45530,C,https://github.com/torvalds/linux,torvalds,0,2022-11-21T00:07:41Z,Linux kernel source tree
2,C,scrcpy,73166,7780,C,https://github.com/Genymobile/scrcpy,Genymobile,1138,2022-11-17T08:28:27Z,Display and control your Android device
3,C,netdata,61230,5405,C,https://github.com/netdata/netdata,netdata,207,2022-11-22T02:52:16Z,"Real-time performance monitoring, done right! https://www.netdata.cloud"
4,C,redis,57645,21986,C,https://github.com/redis/redis,redis,1749,2022-11-21T20:53:27Z,"Redis is an in-memory database that persists on disk. The data model is key-value, but many different kind of values are supported: Strings, Lists, Sets, Sorted Sets, Hashes, Streams, HyperLogLogs, Bitmaps."
5,C,git,44305,24310,C,https://github.com/git/git,git,0,2022-11-21T22:07:04Z,Git Source Code Mirror - This is a publish-only repository but pull requests can be turned into patches to the mailing list via GitGitGadget (https://gitgitgadget.github.io/). Please follow Documentation/SubmittingPatches procedure for any of your improvements.
6,C,obs-studio,43085,6425,C,https://github.com/obsproject/obs-studio,obsproject,441,2022-11-22T02:23:31Z,OBS Studio - Free and open source software for live streaming and screen recording
7,C,Ventoy,41681,3002,C,https://github.com/ventoy/Ventoy,ventoy,351,2022-11-19T11:17:38Z,A new bootable USB solution.
8,C,php-src,34590,7364,C,https://github.com/php/php-src,php,266,2022-11-21T21:14:04Z,The PHP Interpreter
9,C,wrk,33323,2756,C,https://github.com/wg/wrk,wg,116,2022-09-30T14:22:08Z,Modern HTTP benchmarking tool
10,C,FFmpeg,32784,10280,C,https://github.com/FFmpeg/FFmpeg,FFmpeg,0,2022-11-22T03:00:09Z,Mirror of https://git.ffmpeg.org/ffmpeg.git
11,C,ijkplayer,30921,7892,C,https://github.com/bilibili/ijkplayer,bilibili,2724,2022-10-16T07:24:49Z,"Android/iOS video player based on FFmpeg n3.4, with MediaCodec, VideoToolbox support."
12,C,curl,27489,5411,C,https://github.com/curl/curl,curl,38,2022-11-22T01:19:37Z,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, POP3, POP3S, RTMP, RTMPS, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET and TFTP. libcurl offers a myriad of powerful features"
13,C,tmux,26882,1823,C,https://github.com/tmux/tmux,tmux,12,2022-11-11T10:14:31Z,tmux source code
14,C,the_silver_searcher,24332,1364,C,https://github.com/ggreer/the_silver_searcher,ggreer,407,2022-08-09T22:03:44Z,"A code-searching tool similar to ack, but faster."
15,C,os-tutorial,24121,2977,C,https://github.com/cfenollosa/os-tutorial,cfenollosa,60,2022-10-09T10:06:06Z,How to create an OS from scratch
16,C,lede,23821,18322,C,https://github.com/coolsnowwolf/lede,coolsnowwolf,436,2022-11-21T13:08:31Z,Lean's LEDE source
17,C,jq,23609,1377,C,https://github.com/stedolan/jq,stedolan,648,2022-11-21T18:38:58Z,Command-line JSON processor
18,C,darknet,23532,20739,C,https://github.com/pjreddie/darknet,pjreddie,1776,2022-11-04T13:27:54Z,Convolutional Neural Networks
19,C,emscripten,22964,2953,C,https://github.com/emscripten-core/emscripten,emscripten-core,1149,2022-11-22T00:18:15Z,Emscripten: An LLVM-to-WebAssembly Compiler
20,C,rufus,20803,2129,C,https://github.com/pbatard/rufus,pbatard,13,2022-11-17T10:45:10Z,The Reliable USB Formatting Utility
21,C,mpv,20715,2471,C,https://github.com/mpv-player/mpv,mpv-player,842,2022-11-22T02:37:10Z,🎥 Command line video player
22,C,The-Art-Of-Programming-By-July,20616,7178,C,https://github.com/julycoding/The-Art-Of-Programming-By-July,julycoding,47,2021-07-03T07:47:32Z,本项目曾冲到全球第一，干货集锦见本页面最底部，另完整精致的纸质版《编程之法：面试和算法心得》已在京东/当当上销售
23,C,libuv,20442,3266,C,https://github.com/libuv/libuv,libuv,103,2022-11-21T05:04:29Z,Cross-platform asynchronous I/O
24,C,stb,20392,7123,C,https://github.com/nothings/stb,nothings,99,2022-11-06T05:28:36Z,stb single-file public domain libraries for C/C++
25,C,masscan,20165,2826,C,https://github.com/robertdavidgraham/masscan,robertdavidgraham,328,2022-11-11T16:19:30Z,"TCP port scanner, spews SYN packets asynchronously, scanning entire Internet in under 5 minutes."
26,C,openssl,20158,8607,C,https://github.com/openssl/openssl,openssl,1760,2022-11-22T02:44:22Z,TLS/SSL and crypto library
27,C,How-to-Make-a-Computer-Operating-System,20071,3398,C,https://github.com/SamyPesse/How-to-Make-a-Computer-Operating-System,SamyPesse,44,2021-12-16T09:10:55Z,How to Make a Computer Operating System in C++
28,C,TDengine,19653,4534,C,https://github.com/taosdata/TDengine,taosdata,650,2022-11-22T02:49:39Z,"TDengine is an open source, high-performance, cloud native time-series database optimized for Internet of Things (IoT), Connected Cars, Industrial IoT and DevOps."
29,C,zstd,18685,1793,C,https://github.com/facebook/zstd,facebook,130,2022-11-21T22:37:59Z,Zstandard - Fast real-time compression algorithm
30,C,HarmonyOS,18664,3328,C,https://github.com/Awesome-HarmonyOS/HarmonyOS,Awesome-HarmonyOS,0,2022-07-07T01:24:35Z,A curated list of awesome things related to HarmonyOS. 华为鸿蒙操作系统。
31,C,Tasmota,18661,4169,C,https://github.com/arendst/Tasmota,arendst,12,2022-11-21T23:44:24Z,"Alternative firmware for ESP8266 with easy configuration using webUI, OTA updates, automation using timers or rules, expandability and entirely local control over MQTT, HTTP, Serial or KNX. Full documentation at"
32,C,nginx,17561,6061,C,https://github.com/nginx/nginx,nginx,0,2022-11-21T15:30:33Z,"An official read-only mirror of http://hg.nginx.org/nginx/ which is updated hourly. Pull requests on GitHub cannot be accepted and will be automatically closed. The proper way to submit changes to nginx is via the nginx development mailing list, see http://nginx.org/en/docs/contributing_changes.html"
33,C,radare2,17174,2777,C,https://github.com/radareorg/radare2,radareorg,811,2022-11-22T02:48:31Z,UNIX-like reverse engineering framework and command-line toolset
34,C,mimikatz,16370,3183,C,https://github.com/gentilkiwi/mimikatz,gentilkiwi,121,2022-10-25T18:06:53Z,A little tool to play with Windows security
35,C,hashcat,16119,2410,C,https://github.com/hashcat/hashcat,hashcat,174,2022-11-21T18:14:47Z,World's fastest and most advanced password recovery utility
36,C,bcc,16001,3170,C,https://github.com/iovisor/bcc,iovisor,680,2022-11-21T18:53:29Z,"BCC - Tools for BPF-based Linux IO analysis, networking, monitoring, and more"
37,C,micropython,15472,5920,C,https://github.com/micropython/micropython,micropython,1187,2022-11-21T20:38:17Z,MicroPython - a lean and efficient Python implementation for microcontrollers and constrained systems
38,C,goaccess,15394,1011,C,https://github.com/allinurl/goaccess,allinurl,354,2022-11-01T02:11:32Z,GoAccess is a real-time web log analyzer and interactive viewer that runs in a terminal in *nix systems or through your browser.
39,C,nnn,15243,630,C,https://github.com/jarun/nnn,jarun,1,2022-11-19T17:28:54Z,n³ The unorthodox terminal file manager
40,C,C,15008,3839,C,https://github.com/TheAlgorithms/C,TheAlgorithms,21,2022-11-21T21:12:50Z,"Collection of various algorithms in mathematics, machine learning, computer science, physics, etc implemented in C for educational purposes."
41,C,timescaledb,14060,742,C,https://github.com/timescale/timescaledb,timescale,399,2022-11-21T18:19:44Z,An open-source time-series SQL database optimized for fast ingest and complex queries.  Packaged as a PostgreSQL extension.
42,C,qmk_firmware,13770,29280,C,https://github.com/qmk/qmk_firmware,qmk,269,2022-11-22T02:58:05Z,Open-source keyboard firmware for Atmel AVR and Arm USB families
43,C,yabai,13648,473,C,https://github.com/koekeishiya/yabai,koekeishiya,185,2022-10-25T07:10:56Z,A tiling window manager for macOS based on binary space partitioning
44,C,nuklear,13493,1124,C,https://github.com/vurtun/nuklear,vurtun,207,2020-01-03T21:36:41Z,A single-header ANSI C gui library
45,C,Mailspring,13459,846,C,https://github.com/Foundry376/Mailspring,Foundry376,5,2022-11-21T17:16:22Z,":love_letter: A beautiful, fast and fully open source mail client for Mac, Windows and Linux."
46,C,openwrt,13231,7968,C,https://github.com/openwrt/openwrt,openwrt,1719,2022-11-21T19:46:10Z,This repository is a mirror of https://git.openwrt.org/openwrt/openwrt.git It is for reference only and is not active for check-ins.  We will continue to accept Pull Requests here. They will be merged via staging trees then into openwrt.git.
47,C,ish,13000,706,C,https://github.com/ish-app/ish,ish-app,427,2022-11-20T00:32:49Z,Linux shell for iOS
48,C,open-gpu-kernel-modules,12695,890,C,https://github.com/NVIDIA/open-gpu-kernel-modules,NVIDIA,73,2022-11-18T00:13:30Z,NVIDIA Linux open GPU kernel module source
49,C,memcached,12256,3136,C,https://github.com/memcached/memcached,memcached,53,2022-11-17T22:30:49Z,memcached development tree
